uuid,venue,year,title,authors,abstract
icml_2024_592,icml,2024,Deep Regression Representation Learning with Topology.,Shihao Zhang; Kenji Kawaguchi; Angela Yao,
icml_2024_593,icml,2024,Rethinking Momentum Knowledge Distillation in Online Continual Learning.,Nicolas Michel; Maorong Wang; Ling Xiao; Toshihiko Yamasaki,
icml_2024_594,icml,2024,Learning-Efficient Yet Generalizable Collaborative Filtering for Item Recommendation.,Yuanhao Pu; Xiaolong Chen; Xu Huang; Jin Chen; Defu Lian; Enhong Chen,
icml_2024_595,icml,2024,SelMatch: Effectively Scaling Up Dataset Distillation via Selection-Based Initialization and Partial Updates by Trajectory Matching.,Yongmin Lee; Hye Won Chung,
icml_2024_596,icml,2024,Reinforcement Learning and Regret Bounds for Admission Control.,Lucas Weber; Ana Busic; Jiamin Zhu,
icml_2024_597,icml,2024,AST-T5: Structure-Aware Pretraining for Code Generation and Understanding.,Linyuan Gong; Mostafa Elhoushi; Alvin Cheung,
icml_2024_598,icml,2024,Complexity Matters: Feature Learning in the Presence of Spurious Correlations.,Guanwen Qiu; Da Kuang; Surbhi Goel,
icml_2024_599,icml,2024,Is Epistemic Uncertainty Faithfully Represented by Evidential Deep Learning Methods?,Mira Jürgens; Nis Meinert; Viktor Bengs; Eyke Hüllermeier; Willem Waegeman,
icml_2024_600,icml,2024,State-Free Inference of State-Space Models: The *Transfer Function* Approach.,Rom N. Parnichkun; Stefano Massaroli; Alessandro Moro; Jimmy T. H. Smith; Ramin M. Hasani; Mathias Lechner; Qi An; Christopher Ré; Hajime Asama; Stefano Ermon; Taiji Suzuki; Michael Poli; Atsushi Yamashita,
icml_2024_601,icml,2024,Understanding Heterophily for Graph Neural Networks.,Junfu Wang; Yuanfang Guo; Liang Yang; Yunhong Wang,
icml_2024_602,icml,2024,Mitigating Catastrophic Forgetting in Online Continual Learning by Modeling Previous Task Interrelations via Pareto Optimization.,Yichen Wu; Hong Wang; Peilin Zhao; Yefeng Zheng; Ying Wei; Long-Kai Huang,
icml_2024_603,icml,2024,Implicit Bias of Policy Gradient in Linear Quadratic Control: Extrapolation to Unseen Initial States.,Noam Razin; Yotam Alexander; Edo Cohen-Karlik; Raja Giryes; Amir Globerson; Nadav Cohen,
icml_2024_604,icml,2024,On the Hardness of Probabilistic Neurosymbolic Learning.,Jaron Maene; Vincent Derkinderen; Luc De Raedt,
icml_2024_605,icml,2024,Neural Collapse in Multi-label Learning with Pick-all-label Loss.,Pengyu Li; Xiao Li; Yutong Wang; Qing Qu,
icml_2024_606,icml,2024,Error Feedback Can Accurately Compress Preconditioners.,Ionut-Vlad Modoranu; Aleksei Kalinov; Eldar Kurtic; Elias Frantar; Dan Alistarh,
icml_2024_607,icml,2024,CARTE: Pretraining and Transfer for Tabular Learning.,Myung Jun Kim; Léo Grinsztajn; Gaël Varoquaux,
icml_2024_608,icml,2024,On the Recoverability of Causal Relations from Temporally Aggregated I.I.D. Data.,Shunxing Fan; Mingming Gong; Kun Zhang,
icml_2024_609,icml,2024,Be Your Own Neighborhood: Detecting Adversarial Examples by the Neighborhood Relations Built on Self-Supervised Learning.,Zhiyuan He; Yijun Yang; Pin-Yu Chen; Qiang Xu; Tsung-Yi Ho,
icml_2024_610,icml,2024,On The Complexity of First-Order Methods in Stochastic Bilevel Optimization.,Jeongyeol Kwon; Dohyun Kwon; Hanbaek Lyu,
icml_2024_611,icml,2024,Agnostic Interactive Imitation Learning: New Theory and Practical Algorithms.,Yichen Li; Chicheng Zhang,
icml_2024_612,icml,2024,Loss Shaping Constraints for Long-Term Time Series Forecasting.,Ignacio Hounie; Javier Porras-Valenzuela; Alejandro Ribeiro,
icml_2024_613,icml,2024,Energy-Guided Diffusion Sampling for Offline-to-Online Reinforcement Learning.,Xu-Hui Liu; Tian-Shuo Liu; Shengyi Jiang; Ruifeng Chen; Zhilong Zhang; Xinwei Chen; Yang Yu,
icml_2024_614,icml,2024,Stabilizing Policy Gradients for Stochastic Differential Equations via Consistency with Perturbation Process.,Xiangxin Zhou; Liang Wang; Yichi Zhou,
icml_2024_615,icml,2024,Predicting Lagrangian Multipliers for Mixed Integer Linear Programs.,Francesco Demelas; Joseph Le Roux; Mathieu Lacroix; Axel Parmentier,
icml_2024_616,icml,2024,Sampling-based Multi-dimensional Recalibration.,Youngseog Chung; Ian Char; Jeff Schneider,
icml_2024_617,icml,2024,Privacy Profiles for Private Selection.,Antti Koskela; Rachel Redberg; Yu-Xiang Wang,
icml_2024_618,icml,2024,Restoring balance: principled under/oversampling of data for optimal classification.,Emanuele Loffredo; Mauro Pastore; Simona Cocco; Rémi Monasson,
icml_2024_619,icml,2024,From Words to Actions: Unveiling the Theoretical Underpinnings of LLM-Driven Autonomous Systems.,Jianliang He; Siyu Chen; Fengzhuo Zhang; Zhuoran Yang,
icml_2024_620,icml,2024,Generalist Equivariant Transformer Towards 3D Molecular Interaction Learning.,Xiangzhe Kong; Wenbing Huang; Yang Liu,
icml_2024_621,icml,2024,ReLUs Are Sufficient for Learning Implicit Neural Representations.,Joseph Shenouda; Yamin Zhou; Robert D. Nowak,
icml_2024_622,icml,2024,Larimar: Large Language Models with Episodic Memory Control.,Payel Das; Subhajit Chaudhury; Elliot Nelson; Igor Melnyk; Sarathkrishna Swaminathan; Sihui Dai; Aurélie C. Lozano; Georgios Kollias; Vijil Chenthamarakshan; Jirí Navrátil; Soham Dan; Pin-Yu Chen,
icml_2024_623,icml,2024,Roping in Uncertainty: Robustness and Regularization in Markov Games.,Jeremy McMahan; Giovanni Artiglio; Qiaomin Xie,
icml_2024_624,icml,2024,Neuro-Symbolic Temporal Point Processes.,Yang Yang; Chao Yang; Boyang Li; Yinghao Fu; Shuang Li,
icml_2024_625,icml,2024,On the Trajectory Regularity of ODE-based Diffusion Sampling.,Defang Chen; Zhenyu Zhou; Can Wang; Chunhua Shen; Siwei Lyu,
icml_2024_626,icml,2024,Chain-of-Thought Predictive Control.,Zhiwei Jia; Vineet Thumuluri; Fangchen Liu; Linghao Chen; Zhiao Huang; Hao Su,
icml_2024_627,icml,2024,HALC: Object Hallucination Reduction via Adaptive Focal-Contrast Decoding.,Zhaorun Chen; Zhuokai Zhao; Hongyin Luo; Huaxiu Yao; Bo Li; Jiawei Zhou,
icml_2024_628,icml,2024,RVI-SAC: Average Reward Off-Policy Deep Reinforcement Learning.,Yukinari Hisaki; Isao Ono,
icml_2024_629,icml,2024,An Iterative Min-Min Optimization Method for Sparse Bayesian Learning.,Yasen Wang; Junlin Li; Zuogong Yue; Ye Yuan,
icml_2024_630,icml,2024,Let Go of Your Labels with Unsupervised Transfer.,Artyom Gadetsky; Yulun Jiang; Maria Brbic,
icml_2024_631,icml,2024,Stability and Multigroup Fairness in Ranking with Uncertain Predictions.,Siddartha Devic; Aleksandra Korolova; David Kempe; Vatsal Sharan,
icml_2024_632,icml,2024,An Empirical Examination of Balancing Strategy for Counterfactual Estimation on Time Series.,Qiang Huang; Chuizheng Meng; Defu Cao; Biwei Huang; Yi Chang; Yan Liu,
icml_2024_633,icml,2024,Codebook Features: Sparse and Discrete Interpretability for Neural Networks.,Alex Tamkin; Mohammad Taufeeque; Noah D. Goodman,
icml_2024_634,icml,2024,Revisit the Essence of Distilling Knowledge through Calibration.,Wen-Shu Fan; Su Lu; Xin-Chun Li; De-Chuan Zhan; Le Gan,
icml_2024_635,icml,2024,Fine-grained Classes and How to Find Them.,Matej Grcic; Artyom Gadetsky; Maria Brbic,
icml_2024_636,icml,2024,GliDe with a CaPE: A Low-Hassle Method to Accelerate Speculative Decoding.,Cunxiao Du; Jing Jiang; Yuanchen Xu; Jiawei Wu; Sicheng Yu; Yongqi Li; Shenggui Li; Kai Xu; Liqiang Nie; Zhaopeng Tu; Yang You,
icml_2024_637,icml,2024,Offline Transition Modeling via Contrastive Energy Learning.,Ruifeng Chen; Chengxing Jia; Zefang Huang; Tian-Shuo Liu; Xu-Hui Liu; Yang Yu,
icml_2024_638,icml,2024,Model-based Reinforcement Learning for Confounded POMDPs.,Mao Hong; Zhengling Qi; Yanxun Xu,
icml_2024_639,icml,2024,Enhancing Class-Imbalanced Learning with Pre-Trained Guidance through Class-Conditional Knowledge Distillation.,Lan Li; Xin-Chun Li; Han-Jia Ye; De-Chuan Zhan,
icml_2024_640,icml,2024,BiE: Bi-Exponent Block Floating-Point for Large Language Models Quantization.,Lancheng Zou; Wenqian Zhao; Shuo Yin; Chen Bai; Qi Sun; Bei Yu,
icml_2024_641,icml,2024,On the Unexpected Effectiveness of Reinforcement Learning for Sequential Recommendation.,Alvaro Labarca; Denis Parra; Rodrigo Toro Icarte,
icml_2024_642,icml,2024,Quantum Positional Encodings for Graph Neural Networks.,Slimane Thabet; Mehdi Djellabi; Igor Olegovich Sokolov; Sachin Kasture; Louis-Paul Henry; Loïc Henriet,
icml_2024_643,icml,2024,"Diffuse, Sample, Project: Plug-And-Play Controllable Graph Generation.",Kartik Sharma; Srijan Kumar; Rakshit Trivedi,
icml_2024_644,icml,2024,Position: Cracking the Code of Cascading Disparity Towards Marginalized Communities.,Golnoosh Farnadi; Mohammad Havaei; Negar Rostamzadeh,
icml_2024_645,icml,2024,"Guarantees for Nonlinear Representation Learning: Non-identical Covariates, Dependent Data, Fewer Samples.",Thomas T. C. K. Zhang; Bruce D. Lee; Ingvar M. Ziemann; George J. Pappas; Nikolai Matni,
icml_2024_646,icml,2024,Towards General Algorithm Discovery for Combinatorial Optimization: Learning Symbolic Branching Policy from Bipartite Graph.,Yufei Kuang; Jie Wang; Yuyan Zhou; Xijun Li; Fangzhou Zhu; Jianye Hao; Feng Wu,
icml_2024_647,icml,2024,Online Learning with Bounded Recall.,Jon Schneider; Kiran Vodrahalli,
icml_2024_648,icml,2024,The Expressive Power of Path-Based Graph Neural Networks.,Caterina Graziani; Tamara Drucks; Fabian Jogl; Monica Bianchini; Franco Scarselli; Thomas Gärtner,
icml_2024_649,icml,2024,OT-CLIP: Understanding and Generalizing CLIP via Optimal Transport.,Liangliang Shi; Jack Fan; Junchi Yan,
icml_2024_650,icml,2024,Lessons from Generalization Error Analysis of Federated Learning: You May Communicate Less Often!,Milad Sefidgaran; Romain Chor; Abdellatif Zaidi; Yijun Wan,
icml_2024_651,icml,2024,Particle Denoising Diffusion Sampler.,Angus Phillips; Hai-Dang Dau; Michael John Hutchinson; Valentin De Bortoli; George Deligiannidis; Arnaud Doucet,
icml_2024_652,icml,2024,DFD: Distilling the Feature Disparity Differently for Detectors.,Kang Liu; Yingyi Zhang; Jingyun Zhang; Jinmin Li; Jun Wang; Shaoming Wang; Chun Yuan; Rizen Guo,
icml_2024_653,icml,2024,Symmetric Matrix Completion with ReLU Sampling.,Huikang Liu; Peng Wang; Longxiu Huang; Qing Qu; Laura Balzano,
icml_2024_654,icml,2024,Prompt Sketching for Large Language Models.,Luca Beurer-Kellner; Mark Niklas Müller; Marc Fischer; Martin T. Vechev,
icml_2024_655,icml,2024,FlowMM: Generating Materials with Riemannian Flow Matching.,Benjamin Kurt Miller; Ricky T. Q. Chen; Anuroop Sriram; Brandon M. Wood,
icml_2024_656,icml,2024,Reinforcement Learning within Tree Search for Fast Macro Placement.,Zijie Geng; Jie Wang; Ziyan Liu; Siyuan Xu; Zhentao Tang; Mingxuan Yuan; Jianye Hao; Yongdong Zhang; Feng Wu,
icml_2024_657,icml,2024,Improved Bounds for Pure Private Agnostic Learning: Item-Level and User-Level Privacy.,Bo Li; Wei Wang; Peng Ye,
icml_2024_658,icml,2024,Exponential Spectral Pursuit: An Effective Initialization Method for Sparse Phase Retrieval.,Mengchu Xu; Yuxuan Zhang; Jian Wang,
icml_2024_659,icml,2024,Lyapunov-stable Neural Control for State and Output Feedback: A Novel Formulation.,Lujie Yang; Hongkai Dai; Zhouxing Shi; Cho-Jui Hsieh; Russ Tedrake; Huan Zhang,
icml_2024_660,icml,2024,Theory of Consistency Diffusion Models: Distribution Estimation Meets Fast Sampling.,Zehao Dou; Minshuo Chen; Mengdi Wang; Zhuoran Yang,
icml_2024_661,icml,2024,Improving Group Robustness on Spurious Correlation Requires Preciser Group Inference.,Yujin Han; Difan Zou,
icml_2024_662,icml,2024,Revisiting Scalable Hessian Diagonal Approximations for Applications in Reinforcement Learning.,Mohamed Elsayed; Homayoon Farrahi; Felix Dangel; A. Rupam Mahmood,
icml_2024_663,icml,2024,Structured Chemistry Reasoning with Large Language Models.,Siru Ouyang; Zhuosheng Zhang; Bing Yan; Xuan Liu; Yejin Choi; Jiawei Han; Lianhui Qin,
icml_2024_664,icml,2024,Diffusion Rejection Sampling.,Byeonghu Na; Yeongmin Kim; Minsang Park; DongHyeok Shin; Wanmo Kang; Il-Chul Moon,
icml_2024_665,icml,2024,A Neural-Preconditioned Poisson Solver for Mixed Dirichlet and Neumann Boundary Conditions.,Kai Weixian Lan; Elias Gueidon; Ayano Kaneda; Julian Panetta; Joseph Teran,
icml_2024_666,icml,2024,Scaling Laws for the Value of Individual Data Points in Machine Learning.,Ian Connick Covert; Wenlong Ji; Tatsunori Hashimoto; James Zou,
icml_2024_667,icml,2024,Learning Low-dimensional Latent Dynamics from High-dimensional Observations: Non-asymptotics and Lower Bounds.,Yuyang Zhang; Shahriar Talebi; Na Li,
icml_2024_668,icml,2024,Graph Neural Networks with a Distribution of Parametrized Graphs.,See Hian Lee; Feng Ji; Kelin Xia; Wee Peng Tay,
icml_2024_669,icml,2024,ATraDiff: Accelerating Online Reinforcement Learning with Imaginary Trajectories.,Qianlan Yang; Yu-Xiong Wang,
icml_2024_670,icml,2024,A Statistical Framework for Data-dependent Retrieval-Augmented Models.,Soumya Basu; Ankit Singh Rawat; Manzil Zaheer,
icml_2024_671,icml,2024,Position: Application-Driven Innovation in Machine Learning.,David Rolnick; Alán Aspuru-Guzik; Sara Beery; Bistra Dilkina; Priya L. Donti; Marzyeh Ghassemi; Hannah Kerner; Claire Monteleoni; Esther Rolf; Milind Tambe; Adam White,
icml_2024_672,icml,2024,Asymptotically Optimal and Computationally Efficient Average Treatment Effect Estimation in A/B testing.,Vikas Deep; Achal Bassamboo; Sandeep K. Juneja,
icml_2024_673,icml,2024,Neural Diffusion Models.,Grigory Bartosh; Dmitry P. Vetrov; Christian A. Naesseth,
icml_2024_674,icml,2024,How Learning by Reconstruction Produces Uninformative Features For Perception.,Randall Balestriero; Yann LeCun,
icml_2024_675,icml,2024,GeoReasoner: Geo-localization with Reasoning in Street Views using a Large Vision-Language Model.,Ling Li; Yu Ye; Bingchuan Jiang; Wei Zeng,
icml_2024_676,icml,2024,Extreme Compression of Large Language Models via Additive Quantization.,Vage Egiazarian; Andrei Panferov; Denis Kuznedelev; Elias Frantar; Artem Babenko; Dan Alistarh,
icml_2024_677,icml,2024,Caduceus: Bi-Directional Equivariant Long-Range DNA Sequence Modeling.,Yair Schiff; Chia-Hsiang Kao; Aaron Gokaslan; Tri Dao; Albert Gu; Volodymyr Kuleshov,
icml_2024_678,icml,2024,A New Theoretical Perspective on Data Heterogeneity in Federated Optimization.,Jiayi Wang; Shiqiang Wang; Rong-Rong Chen; Mingyue Ji,
icml_2024_679,icml,2024,An LLM Compiler for Parallel Function Calling.,Sehoon Kim; Suhong Moon; Ryan Tabrizi; Nicholas Lee; Michael W. Mahoney; Kurt Keutzer; Amir Gholami,
icml_2024_680,icml,2024,Unifying Bayesian Flow Networks and Diffusion Models through Stochastic Differential Equations.,Kaiwen Xue; Yuhao Zhou; Shen Nie; Xu Min; Xiaolu Zhang; Jun Zhou; Chongxuan Li,
icml_2024_681,icml,2024,On Statistical Learning Theory for Distributional Inputs.,Christian Fiedler; Pierre-François Massiani; Friedrich Solowjow; Sebastian Trimpe,
icml_2024_682,icml,2024,Automated Loss function Search for Class-imbalanced Node Classification.,Xinyu Guo; Kai Wu; Xiaoyu Zhang; Jing Liu,
icml_2024_683,icml,2024,Consistent Long-Term Forecasting of Ergodic Dynamical Systems.,Vladimir R. Kostic; Karim Lounici; Prune Inzerilli; Pietro Novelli; Massimiliano Pontil,
icml_2024_684,icml,2024,Promises and Pitfalls of Generative Masked Language Modeling: Theoretical Framework and Practical Guidelines.,Yuchen Li; Alexandre Kirchmeyer; Aashay Mehta; Yilong Qin; Boris Dadachev; Kishore Papineni; Sanjiv Kumar; Andrej Risteski,
icml_2024_685,icml,2024,Absolute Policy Optimization: Enhancing Lower Probability Bound of Performance with High Confidence.,Weiye Zhao; Feihan Li; Yifan Sun; Rui Chen; Tianhao Wei; Changliu Liu,
icml_2024_686,icml,2024,Active Preference Learning for Large Language Models.,William Muldrew; Peter Hayes; Mingtian Zhang; David Barber,
icml_2024_687,icml,2024,Finite-Time Convergence and Sample Complexity of Actor-Critic Multi-Objective Reinforcement Learning.,Tianchen Zhou; Hairi; Haibo Yang; Jia Liu; Tian Tong; Fan Yang; Michinari Momma; Yan Gao,
icml_2024_688,icml,2024,Convergence of Online Learning Algorithm for a Mixture of Multiple Linear Regressions.,Yujing Liu; Zhixin Liu; Lei Guo,
icml_2024_689,icml,2024,Automated Statistical Model Discovery with Language Models.,Michael Y. Li; Emily B. Fox; Noah D. Goodman,
icml_2024_690,icml,2024,Towards Efficient Spiking Transformer: a Token Sparsification Framework for Training and Inference Acceleration.,Zhengyang Zhuge; Peisong Wang; Xingting Yao; Jian Cheng,
icml_2024_691,icml,2024,Reservoir Computing for Short High-Dimensional Time Series: an Application to SARS-CoV-2 Hospitalization Forecast.,Thomas Ferté; Dan Dutartre; Boris P. Hejblum; Romain Griffier; Vianney Jouhet; Rodolphe Thiébaut; Pierrick Legrand; Xavier Hinaut,
icml_2024_692,icml,2024,Scaling Tractable Probabilistic Circuits: A Systems Perspective.,Anji Liu; Kareem Ahmed; Guy Van den Broeck,
icml_2024_693,icml,2024,Superposition Prompting: Improving and Accelerating Retrieval-Augmented Generation.,Thomas Merth; Qichen Fu; Mohammad Rastegari; Mahyar Najibi,
icml_2024_694,icml,2024,Forget Sharpness: Perturbed Forgetting of Model Biases Within SAM Dynamics.,Ankit Vani; Frederick Tung; Gabriel L. Oliveira; Hossein Sharifi-Noghabi,
icml_2024_695,icml,2024,Adaptive Conformal Inference by Betting.,Aleksandr Podkopaev; Dong Xu; Kuang-chih Lee,
icml_2024_696,icml,2024,Dynamic Evaluation of Large Language Models by Meta Probing Agents.,Kaijie Zhu; Jindong Wang; Qinlin Zhao; Ruochen Xu; Xing Xie,
icml_2024_697,icml,2024,Probabilistic Forecasting with Stochastic Interpolants and Föllmer Processes.,Yifan Chen; Mark Goldstein; Mengjian Hua; Michael S. Albergo; Nicholas Matthew Boffi; Eric Vanden-Eijnden,
icml_2024_698,icml,2024,Kernel-Based Evaluation of Conditional Biological Sequence Models.,Pierre Glaser; Steffanie Paul; Alissa M. Hummer; Charlotte M. Deane; Debora Susan Marks; Alan Nawzad Amin,
icml_2024_699,icml,2024,Fast and Sample Efficient Multi-Task Representation Learning in Stochastic Contextual Bandits.,Jiabin Lin; Shana Moothedath; Namrata Vaswani,
icml_2024_700,icml,2024,In-context Learning on Function Classes Unveiled for Transformers.,Zhijie Wang; Bo Jiang; Shuai Li,
icml_2024_701,icml,2024,Linear Explanations for Individual Neurons.,Tuomas P. Oikarinen; Tsui-Wei Weng,
icml_2024_702,icml,2024,How Does Goal Relabeling Improve Sample Efficiency?,Sirui Zheng; Chenjia Bai; Zhuoran Yang; Zhaoran Wang,
icml_2024_703,icml,2024,Learning from Integral Losses in Physics Informed Neural Networks.,Ehsan Saleh; Saba Ghaffari; Timothy Bretl; Luke N. Olson; Matthew West,
icml_2024_704,icml,2024,"Position: Towards Unified Alignment Between Agents, Humans, and Environment.",Zonghan Yang; An Liu; Zijun Liu; Kaiming Liu; Fangzhou Xiong; Yile Wang; Zeyuan Yang; Qingyuan Hu; Xinrui Chen; Zhenhe Zhang; Fuwen Luo; Zhicheng Guo; Peng Li; Yang Liu,
icml_2024_705,icml,2024,Causal Effect Identification in LiNGAM Models with Latent Confounders.,Daniele Tramontano; Yaroslav Kivva; Saber Salehkaleybar; Mathias Drton; Negar Kiyavash,
icml_2024_706,icml,2024,DistiLLM: Towards Streamlined Distillation for Large Language Models.,Jongwoo Ko; Sungnyun Kim; Tianyi Chen; Se-Young Yun,
icml_2024_707,icml,2024,Quantum Algorithms and Lower Bounds for Finite-Sum Optimization.,Yexin Zhang; Chenyi Zhang; Cong Fang; Liwei Wang; Tongyang Li,
icml_2024_708,icml,2024,Data-free Distillation of Diffusion Models with Bootstrapping.,Jiatao Gu; Chen Wang; Shuangfei Zhai; Yizhe Zhang; Lingjie Liu; Joshua M. Susskind,
icml_2024_709,icml,2024,Meta-Reinforcement Learning Robust to Distributional Shift Via Performing Lifelong In-Context Learning.,Tengye Xu; Zihao Li; Qinyuan Ren,
icml_2024_710,icml,2024,Local Causal Structure Learning in the Presence of Latent Variables.,Feng Xie; Zheng Li; Peng Wu; Yan Zeng; Chunchen Liu; Zhi Geng,
icml_2024_711,icml,2024,Parallelized Spatiotemporal Slot Binding for Videos.,Gautam Singh; Yue Wang; Jiawei Yang; Boris Ivanovic; Sungjin Ahn; Marco Pavone; Tong Che,
icml_2024_712,icml,2024,BetterV: Controlled Verilog Generation with Discriminative Guidance.,Zehua Pei; Hui-Ling Zhen; Mingxuan Yuan; Yu Huang; Bei Yu,
icml_2024_713,icml,2024,Auditing Private Prediction.,Karan Chadha; Matthew Jagielski; Nicolas Papernot; Christopher A. Choquette-Choo; Milad Nasr,
icml_2024_714,icml,2024,FADAS: Towards Federated Adaptive Asynchronous Optimization.,Yujia Wang; Shiqiang Wang; Songtao Lu; Jinghui Chen,
icml_2024_715,icml,2024,Deep Networks Always Grok and Here is Why.,Ahmed Imtiaz Humayun; Randall Balestriero; Richard G. Baraniuk,
icml_2024_716,icml,2024,Double Stochasticity Gazes Faster: Snap-Shot Decentralized Stochastic Gradient Tracking Methods.,Hao Di; Haishan Ye; Xiangyu Chang; Guang Dai; Ivor W. Tsang,
icml_2024_717,icml,2024,CLLMs: Consistency Large Language Models.,Siqi Kou; Lanxiang Hu; Zhezhi He; Zhijie Deng; Hao Zhang,
icml_2024_718,icml,2024,ELF: Encoding Speaker-Specific Latent Speech Feature for Speech Synthesis.,Jungil Kong; Junmo Lee; Jeongmin Kim; Beomjeong Kim; Jihoon Park; Dohee Kong; Changheon Lee; Sangjin Kim,
icml_2024_719,icml,2024,Implicit Representations via Operator Learning.,Sourav Pal; Harshavardhan Adepu; Clinton J. Wang; Polina Golland; Vikas Singh,
icml_2024_720,icml,2024,Latent Noise Segmentation: How Neural Noise Leads to the Emergence of Segmentation and Grouping.,Ben Lonnqvist; Zhengqing Wu; Michael H. Herzog,
icml_2024_721,icml,2024,Causality Based Front-door Defense Against Backdoor Attack on Language Models.,Yiran Liu; Xiaoang Xu; Zhiyi Hou; Yang Yu,
icml_2024_722,icml,2024,Fast White-Box Adversarial Streaming Without a Random Oracle.,Ying Feng; Aayush Jain; David P. Woodruff,
icml_2024_723,icml,2024,Risk Estimation in a Markov Cost Process: Lower and Upper Bounds.,Gugan Thoppe; Prashanth L. A.; Sanjay P. Bhat,
icml_2024_724,icml,2024,Lie Neurons: Adjoint-Equivariant Neural Networks for Semisimple Lie Algebras.,Tzu-Yuan Lin; Minghan Zhu; Maani Ghaffari,
icml_2024_725,icml,2024,Accelerating PDE Data Generation via Differential Operator Action in Solution Space.,Huanshuo Dong; Hong Wang; Haoyang Liu; Jian Luo; Jie Wang,
icml_2024_726,icml,2024,Understanding the Impact of Introducing Constraints at Inference Time on Generalization Error.,Masaaki Nishino; Kengo Nakamura; Norihito Yasuda,
icml_2024_727,icml,2024,AttnLRP: Attention-Aware Layer-Wise Relevance Propagation for Transformers.,Reduan Achtibat; Sayed Mohammad Vakilzadeh Hatefi; Maximilian Dreyer; Aakriti Jain; Thomas Wiegand; Sebastian Lapuschkin; Wojciech Samek,
icml_2024_728,icml,2024,Compositional Curvature Bounds for Deep Neural Networks.,Taha Entesari; Sina Sharifi; Mahyar Fazlyab,
icml_2024_729,icml,2024,Learning the Target Network in Function Space.,Kavosh Asadi; Yao Liu; Shoham Sabach; Ming Yin; Rasool Fakoor,
icml_2024_730,icml,2024,ReDiffuser: Reliable Decision-Making Using a Diffuser with Confidence Estimation.,Nantian He; Shaohui Li; Zhi Li; Yu Liu; You He,
icml_2024_731,icml,2024,Adversarially Robust Hypothesis Transfer Learning.,Yunjuan Wang; Raman Arora,
icml_2024_732,icml,2024,Remembering to Be Fair: Non-Markovian Fairness in Sequential Decision Making.,Parand A. Alamdari; Toryn Q. Klassen; Elliot Creager; Sheila A. McIlraith,
icml_2024_733,icml,2024,Hybrid Inverse Reinforcement Learning.,Juntao Ren; Gokul Swamy; Steven Wu; Drew Bagnell; Sanjiban Choudhury,
icml_2024_734,icml,2024,CHEMREASONER: Heuristic Search over a Large Language Model's Knowledge Space using Quantum-Chemical Feedback.,Henry W. Sprueill; Carl Edwards; Khushbu Agarwal; Mariefel V. Olarte; Udishnu Sanyal; Conrad Johnston; Hongbin Liu; Heng Ji; Sutanay Choudhury,
icml_2024_735,icml,2024,HexGen: Generative Inference of Large Language Model over Heterogeneous Environment.,Youhe Jiang; Ran Yan; Xiaozhe Yao; Yang Zhou; Beidi Chen; Binhang Yuan,
icml_2024_736,icml,2024,Protein Conformation Generation via Force-Guided SE(3) Diffusion Models.,Yan Wang; Lihao Wang; Yuning Shen; Yiqun Wang; Huizhuo Yuan; Yue Wu; Quanquan Gu,
icml_2024_737,icml,2024,CATS: Enhancing Multivariate Time Series Forecasting by Constructing Auxiliary Time Series as Exogenous Variables.,Jiecheng Lu; Xu Han; Yan Sun; Shihao Yang,
icml_2024_738,icml,2024,On the Diminishing Returns of Width for Continual Learning.,Etash Kumar Guha; Vihan Lakshman,
icml_2024_739,icml,2024,Enhancing Size Generalization in Graph Neural Networks through Disentangled Representation Learning.,Zheng Huang; Qihui Yang; Dawei Zhou; Yujun Yan,
icml_2024_740,icml,2024,Not all distributional shifts are equal: Fine-grained robust conformal inference.,Jiahao Ai; Zhimei Ren,
icml_2024_741,icml,2024,Improving Open-Ended Text Generation via Adaptive Decoding.,Wenhong Zhu; Hongkun Hao; Zhiwei He; Yiming Ai; Rui Wang,
icml_2024_742,icml,2024,Safe Reinforcement Learning using Finite-Horizon Gradient-based Estimation.,Juntao Dai; Yaodong Yang; Qian Zheng; Gang Pan,
icml_2024_743,icml,2024,Position: Will we run out of data? Limits of LLM scaling based on human-generated data.,Pablo Villalobos; Anson Ho; Jaime Sevilla; Tamay Besiroglu; Lennart Heim; Marius Hobbhahn,
icml_2024_744,icml,2024,Characterizing Truthfulness in Large Language Model Generations with Local Intrinsic Dimension.,Fan Yin; Jayanth Srinivasa; Kai-Wei Chang,
icml_2024_745,icml,2024,Bipartite Matching in Massive Graphs: A Tight Analysis of EDCS.,Amir Azarmehr; Soheil Behnezhad; Mohammad Roghani,
icml_2024_746,icml,2024,Creative Text-to-Audio Generation via Synthesizer Programming.,Manuel Cherep; Nikhil Singh; Jessica Shand,
icml_2024_747,icml,2024,GiLOT: Interpreting Generative Language Models via Optimal Transport.,Xuhong Li; Jiamin Chen; Yekun Chai; Haoyi Xiong,
icml_2024_748,icml,2024,AlphaZero-Like Tree-Search can Guide Large Language Model Decoding and Training.,Ziyu Wan; Xidong Feng; Muning Wen; Stephen Marcus McAleer; Ying Wen; Weinan Zhang; Jun Wang,
icml_2024_749,icml,2024,CW Complex Hypothesis for Image Data.,Yi Wang; Zhiren Wang,
icml_2024_750,icml,2024,Toward Adaptive Reasoning in Large Language Models with Thought Rollback.,Sijia Chen; Baochun Li,
icml_2024_751,icml,2024,Decomposable Submodular Maximization in Federated Setting.,Akbar Rafiey,
